"x","y","Y","M","X","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","N11","N12","N13","N14","N15","N16","N17","N18","N19","N20"
"1066","A1","B2",0.418980605212592,-0.939714272793189,-0.868147625397444,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"1067","A1","B2",0.842297806941679,-0.422990276075853,1.85560430840516,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1
"1068","A1","B2",-0.541410110167234,-0.637208401589511,-2.05789306848621,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
"1069","A1","B2",-1.58897488313504,0.0823199408318383,-2.23344118797629,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0
"1070","A1","B2",-0.762925538202994,-0.960935953011345,-0.705177985989504,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1
"1071","A1","B2",-0.503249305238824,-0.683230158421409,0.557118349788311,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1
"1072","A1","B2",0.609946551102227,-0.972719053867069,1.44442138557766,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"1073","A1","B2",-0.660880317151618,0.0934434187437317,-1.33385935110955,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"1074","A1","B2",-0.857105282394447,-1.62374795688656,0.746942761907104,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"1075","A1","B2",0.678917106454826,0.858037878534491,-0.155794642058707,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1
"1076","A1","B2",0.370053118042069,0.382558353998794,0.016999401910287,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
"1077","A1","B2",-0.445297283085998,0.0337784433879116,-0.580914937091495,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0
"1078","A1","B2",-2.07964077974181,0.291258838173111,-1.1550221439209,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"1079","A1","B2",-2.02752877889667,-1.76086985972095,-0.0752993763055242,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1
"1080","A1","B2",-2.62613044659278,0.727177288492306,-0.752876140119448,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"1081","A1","B2",0.401851152582044,0.00368102365294986,-0.664345180934815,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1
"1082","A1","B2",2.02210037201172,0.428410363532175,0.776110049658138,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"1083","A1","B2",1.53586037912359,-0.691283598629084,2.45664709126027,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1
"1084","A1","B2",0.675983578816616,-0.362332537069869,-0.470429850795532,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1
"1085","A1","B2",-2.93692834550177,-2.80551527272899,-1.29792504793593,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"1086","A1","B2",1.25005868107621,-0.855927283761194,1.01787895320192,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"1087","A1","B2",-0.438650816969931,0.170530523878662,0.236220743365771,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1
"1088","A1","B2",-1.57362161754055,-1.04934960544416,-2.1306375423966,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"1089","A1","B2",-0.734877927903155,-1.75613791188697,0.540328982480228,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"1090","A1","B2",0.894000332915384,-0.950797919014082,0.0760101474538788,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1
"1091","A1","B2",0.425621269973946,1.70858202180804,0.513603117730282,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
"1092","A1","B2",0.184066632208775,0.915511813708634,0.254932573006599,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"1093","A1","B2",-0.995600177404475,-0.769435899861742,0.0340290504807874,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0
"1094","A1","B2",0.76860215358813,0.494267420279934,1.04506237553634,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1
"1095","A1","B2",-1.05113297361251,0.520681699212528,-0.851411413507084,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"1096","A1","B2",0.686752296875787,-1.23433939663858,-1.5981355018369,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1
"1097","A1","B2",0.235325363388754,0.27605453937834,0.550267751866142,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"1098","A1","B2",-1.4882164734907,-1.90062552983896,-0.883923370089254,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1
"1099","A1","B2",2.24119634764417,1.08932428003052,0.974845287307425,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1
"1100","A1","B2",1.8252695568691,0.275653663333497,1.13741851193418,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1
"1101","A1","B2",-0.521789992518739,0.0173354746326821,-0.14722577501022,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0
"1102","A1","B2",-2.18178934398579,-0.267300591360224,-2.36383801237125,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"1103","A1","B2",1.4751783753349,-0.70874817345989,0.516263515774971,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0
"1104","A1","B2",1.29624604819009,0.929987695206501,0.870517790399519,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1
"1105","A1","B2",0.221826908038653,-0.998812306845479,1.0016772447535,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
"1106","A1","B2",3.51244180612688,1.67655206411569,0.547778551291126,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
"1107","A1","B2",1.72133036192778,0.21546574846582,1.24007965049645,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1
"1108","A1","B2",2.38088153213553,0.599893353896903,-0.167367373455735,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1
"1109","A1","B2",-3.54599701616348,-0.41794616312638,-2.0874602071001,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1
"1110","A1","B2",-0.553708261581505,0.0581387661253824,-0.121512921630888,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"1111","A1","B2",-0.0747204022134559,1.41634794228188,0.240968024790415,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
"1112","A1","B2",0.979482901108654,-1.83323589727304,0.0562552634246451,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1
"1113","A1","B2",-0.256916158998406,-1.29192754211844,-0.972331262332144,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"1114","A1","B2",-0.765271990056547,-0.14384585708005,-1.4703648589094,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
"1115","A1","B2",0.0743896500616825,1.16329870958839,-1.50409675727811,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1
"1116","A1","B2",-0.673552124021243,-0.0524106173237613,-0.900571768485534,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1
"1117","A1","B2",0.0823942433918613,-0.957343217337039,1.18054217167366,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1
"1118","A1","B2",1.15297941473878,0.74651075954126,-0.041950308336578,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1
"1119","A1","B2",-1.29335712906975,-3.06635526072517,-1.39873066567214,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1
"1120","A1","B2",1.34324269828467,-0.930138765326758,0.682953312196699,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"1121","A1","B2",-0.749836745390559,-0.284962263910873,0.159895862138854,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
"1122","A1","B2",-0.349173589073648,-0.006837880234864,-0.189256026955103,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1
"1123","A1","B2",0.633265980854626,0.0814431212604133,1.02507092427947,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"1124","A1","B2",0.385939550126633,1.76263207422896,-1.6008872511273,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1
"1125","A1","B2",-2.21266707591212,0.196472065113489,-1.92757708268618,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1
"1126","A1","B2",-0.367064803664952,-2.35725945873977,-1.31295124519343,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
"1127","A1","B2",0.64311362718939,-0.12328377484467,0.954382105418546,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0
"1128","A1","B2",2.25666486326085,1.25121414211741,0.770295230005345,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1
"1129","A1","B2",0.782211953224123,-0.237610147575339,0.144303193426014,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1
"1130","A1","B2",-0.396739954289821,-1.96141606883488,0.260626969763902,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1
"1131","A1","B2",1.58182119748357,0.167124285805779,0.742470653738625,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"1132","A1","B2",0.482285387803261,-1.29959849841922,-0.363614144910596,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"1133","A1","B2",0.365690957345571,-1.41340936825373,0.220443302688456,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1
"1134","A1","B2",-3.10624395229839,-1.29040416265152,-1.43902939875342,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1
"1135","A1","B2",-1.89978800095179,-1.16588640443749,-1.05545469802302,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0
"1136","A1","B2",-1.13045797232305,0.138173315587931,-1.0368985179262,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0
"1137","A1","B2",1.05518029810628,-0.00875424236490366,1.25226594073899,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0
"1138","A1","B2",-1.46830613580607,-0.627150050964473,-0.465975226587436,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
"1139","A1","B2",2.17432049000601,1.24804910935379,0.680113804825584,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1
"1140","A1","B2",-1.0291670754483,-0.889949772067001,-1.69482429951527,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"1141","A1","B2",0.469378260617084,-0.379641671745347,-0.249541980935802,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1
"1142","A1","B2",-3.30940881802037,-1.48822190753745,-1.1686598803033,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
"1143","A1","B2",1.80157967201012,-0.754848266215572,1.2280202353575,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
"1144","A1","B2",1.21217029085451,1.26336168548404,0.816940877416824,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
"1145","A1","B2",-0.807554623718918,-0.188558897606835,0.769213639295648,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1
"1146","A1","B2",1.13876414847287,-1.33069027095169,-1.17688022442799,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1
"1147","A1","B2",-0.108094960108218,-1.10701933135963,0.238822715535249,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1
"1148","A1","B2",-3.26621149425878,-0.94595765211327,-2.42672827071712,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
"1149","A1","B2",-1.0940657606137,-0.296809499870775,-0.250723018971267,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
"1150","A1","B2",-1.26590905686386,0.749850557996725,-1.68893584793425,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
"1151","A1","B2",0.380066462191689,1.91511343424461,0.551446699979222,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
"1152","A1","B2",-0.614084529761977,0.53034402588754,-0.844050362356715,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1153","A1","B2",-1.96394327833019,-0.179079590359804,-0.0348931499033228,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"1154","A1","B2",0.595134194299038,0.100360796928213,0.819567824779334,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0
"1155","A1","B2",-1.48632222556084,-0.701958106944246,-1.27382533443641,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1
"1156","A1","B2",-2.06511999089909,-0.503533494476645,-0.115318430878863,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1
"1157","A1","B2",1.6086428020708,1.13022495665686,0.107920604519193,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"1158","A1","B2",3.09237164718711,1.07233573224618,1.42155580101901,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"1159","A1","B2",-1.53405533464877,-1.53879950877947,0.0486002002020829,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1
"1160","A1","B2",0.93353737883941,0.328485017790342,1.58970588902792,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
"1161","A1","B2",-0.637395074547622,-0.138498536689648,0.0087104421452876,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1
"1162","A1","B2",-0.142355421789484,-0.907775309560591,-0.419968823008532,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1
"1163","A1","B2",3.26023281144025,0.377893763893915,0.577719619598842,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
"1164","A1","B2",-0.431868555429229,0.115714478171424,-1.09759395701509,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1
"1165","A1","B2",0.309370140952227,0.992447892254999,0.49603303233242,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"1166","A1","B2",-1.77880688923739,-0.993166359052073,-0.90600878135138,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
"1167","A1","B2",-0.511688562267239,1.62737947856114,-0.212043950989469,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1
"1168","A1","B2",-2.52582818783172,-0.237548399998039,0.63819585889808,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"1169","A1","B2",1.71837397693073,0.409715103056386,1.38325626197964,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1
"1170","A1","B2",-1.9794978837309,-1.42069480833665,-2.65696888329475,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0
"1171","A1","B2",-2.5184836540846,-2.84193927779218,-1.2936468939472,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1
"1172","A1","B2",0.338416958700397,-0.551594646202027,0.189544265557517,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"1173","A1","B2",-0.925665238945082,0.268698077531186,-1.12256816814239,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1
"1174","A1","B2",0.0772939224317109,0.172538917505421,-0.661025798762982,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"1175","A1","B2",-0.498175355707047,-0.745478040177239,0.87129479481944,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
"1176","A1","B2",1.31376438062966,1.96560592757325,1.23492962925416,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
"1177","A1","B2",0.414678863794946,-0.349112903259803,0.0531482443614439,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
"1178","A1","B2",-0.361729779511317,0.588719751967093,-1.65309552132873,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1
"1179","A1","B2",-0.933351985830753,-0.725517390090094,-0.90161359969303,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1
"1180","A1","B2",-3.02324260201495,-0.898387163013087,-2.48221676589628,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0
"1181","A1","B2",1.35337214734709,2.26259788569633,0.76718560188192,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"1182","A1","B2",-0.847272153930563,0.388694337276233,-0.380588317770405,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"1183","A1","B2",0.3629994033221,0.62943620356775,-0.151769484109495,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"1184","A1","B2",-0.794367354468709,1.23006134056733,-0.948410380785973,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1
"1185","A1","B2",-0.703579961321745,1.16529637231563,-1.1503493742994,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1
"1186","A1","B2",0.936630624804157,-0.370574611185942,-0.180182319124639,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0
"1187","A1","B2",1.09398847366596,-0.0128391386212105,1.02367590927129,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
"1188","A1","B2",-2.47684701742835,1.16778285854089,-0.909661243639299,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1
"1189","A1","B2",2.24438664175793,1.46638171516943,1.00780676339746,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"1190","A1","B2",-0.056407285663667,-0.279202682480803,0.736403704151708,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
"1191","A1","B2",-1.62017528181474,-1.38967075836147,-1.09430711684934,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0
"1192","A1","B2",1.11588106933211,1.58496031043101,0.599844955614827,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"1193","A1","B2",-0.978297779322193,-0.800372926713695,0.102895338592232,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1
"1194","A1","B2",0.338236346160907,-1.35763802292122,0.518927337537326,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"1195","A1","B2",2.00579019328754,-0.645042899041219,0.0258648100064074,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0
"1196","A1","B2",-1.6353753482928,-1.39519534233087,-1.74403234037853,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
"1197","A1","B2",1.24140618257495,2.91433859750844,-0.19995526649876,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
"1198","A1","B2",-0.750460695710054,-0.368252765322347,-0.491900542855293,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"1199","A1","B2",-0.246533390610496,0.465176717194086,0.229331341296838,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1
"1200","A1","B2",2.65993787249245,0.67495173802638,0.414540776875865,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
"1201","A1","B2",-0.403543726317599,-0.297086843885011,0.544568349749484,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
"1202","A1","B2",1.46240722761308,-1.96102296494324,-0.162652402805558,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1
"1203","A1","B2",-1.03615842711195,0.138625979024824,-0.796407958682723,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
"1204","A1","B2",0.942331327383481,1.52070853990486,1.03837102018747,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"1205","A1","B2",1.10239993905096,1.85733809371687,0.0836125326659682,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"1206","A1","B2",1.45538285316847,0.532937549054454,-0.150292034033755,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1
"1207","A1","B2",-0.84188092092716,0.157165193567683,-0.246552207440609,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"1208","A1","B2",1.12068205812183,0.214092917298995,0.662331497936856,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1
"1209","A1","B2",1.91140550799041,1.65039836817904,-0.222470014902955,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1
"1210","A1","B2",0.998379991317568,-0.624556434217564,0.500748271926126,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0
"1211","A1","B2",-0.881718620843708,-0.94326140535073,-0.545049128495542,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"1212","A1","B2",2.71752494500288,1.70190248305587,1.80785205592035,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
"1213","A1","B2",-0.508338122373371,-1.18101718512645,0.0759773297427749,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1
"1214","A1","B2",-0.593894616024296,0.0891655082987726,0.79202983762533,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0
"1215","A1","B2",1.73978675893432,0.990253207592343,1.09910523366304,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1
"1216","A1","B2",0.555868617385484,0.376015918888222,0.00418590968333096,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1
"1217","A1","B2",1.02661424948645,0.407135492424925,0.550968584491733,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1
"1218","A1","B2",-0.877885368758846,-1.35751029883887,0.392583429859086,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1219","A1","B2",1.69508878965079,-0.15484713459076,1.21618807649485,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"1220","A1","B2",-0.476694369502001,-1.03813816681823,0.0575606850981598,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"1221","A1","B2",-0.258677455759758,-0.138952547763502,-0.0294341852857574,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
"1222","A1","B2",0.822463918047602,0.262524141098044,0.716769505655211,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1
"1223","A1","B2",-2.87430289327516,-0.863446470596171,-2.03829491302207,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1
"1224","A1","B2",-0.564509193417395,-0.169654599483239,-0.512581119069139,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1
"1225","A1","B2",-1.70716524913148,0.289057905612145,-0.29191265717438,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1
"1226","A1","B2",-2.45670198732382,0.431393989518724,-0.637495715594632,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"1227","A1","B2",0.157445883407529,-1.02812440038975,0.405727770780538,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"1228","A1","B2",-0.37532398303153,0.0376871404058869,0.487423650091959,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1
"1229","A1","B2",1.02637507646911,-1.12430622228823,-0.274935499935525,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1
"1230","A1","B2",-1.52534830203423,-1.03136185704969,-1.59550567930937,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1
"1231","A1","B2",0.625431533887002,0.785864636654798,-0.69816629477385,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1
"1232","A1","B2",-0.3938627146197,1.04054776351658,0.0594024573092574,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1
"1233","A1","B2",-2.19171378295915,-1.35070395551602,-1.63152091364965,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
"1234","A1","B2",-4.64110242152065,-1.46224461022274,-2.41877524950663,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
"1235","A1","B2",1.05976007354494,0.19806428712539,-1.29882985505564,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1
"1236","A1","B2",-0.371747402460705,0.56930080042955,0.207550685772335,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1
"1237","A1","B2",-0.484576739153336,0.850786890589125,-0.747790874211148,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1
"1238","A1","B2",0.697725233629928,0.346504237307551,0.286074041320364,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0
"1239","A1","B2",0.477498910052907,0.725495911837467,0.0371323492706973,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
"1240","A1","B2",-0.048262237765238,0.22118393601887,-0.47668287324634,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1
"1241","A1","B2",-1.65726781020133,-1.68753226302196,-1.34047315820758,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
"1242","A1","B2",0.84722205554866,-0.140351495397619,0.392909780560566,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1
"1243","A1","B2",0.715132552811203,2.21928576884934,1.82294383555939,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1
"1244","A1","B2",0.286517546644026,-0.0646735021237237,0.427385080912665,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1
"1245","A1","B2",-0.321140851665258,-0.665852335391692,-0.763451082724397,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0
"1246","A1","B2",-1.57790975738865,-0.575767594680159,-1.16038235523094,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1
"1247","A1","B2",-0.455507654537701,-0.628789749589204,-1.55980513195426,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0
"1248","A1","B2",-1.15218313980551,-0.855686672559997,-0.836869856530096,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1
